,date,text,followers,polarity,sentiment_confidence,clusters,difference
10,2018-02-25 03:47:39,"b'RT @PennilessScribe: ""You can\'t see it. You\'re too close. You\'re blind, just like everyone else...""\n\nhttps://t.co/GfsoG8m8Em             \n#\xe2\x80\xa6'",4600,-0.5,0.6666666666666666,0,-0.0016835607422460233
11,2018-02-25 03:47:39,b'@ForParkland @cameron_kasky How do we buy the official t shirts ? I\xe2\x80\x99m sure there are going t be opportunists sellin\xe2\x80\xa6 https://t.co/aHCrfbP61P',4,0.5,0.8888888888888888,3,1.9519544837635056e-06
12,2018-02-25 03:47:38,"b'Enter daily to win your choice of an Echo Show, Air Multi-Fryer, Roku 4 or $200 Amazon Gift Card in the Fan Appreci\xe2\x80\xa6 https://t.co/qfmFWgN2RV'",637,0.4,0.2,1,5.595277527708089e-05
13,2018-02-25 03:47:38,"b'RT @TheRickyDavila: Hi @amazon @FedEx @Apple @Google,\n\n20 brands now. Do what\xe2\x80\x99s right.\n\n@MetLife\n@symantec\n@LifeLock\n@BestWestern\n@Wyndham\xe2\x80\xa6'",0,0.0,0.0,4,0.0
14,2018-02-25 03:47:38,b'RT @ChangeComin: @davidhogg111 @eBay @amazon @USPS @NRATV There has been a #BoycottAmazon going on since #45 came into office because they\xe2\x80\xa6',503,0.0,0.0,4,0.0
15,2018-02-25 03:47:38,b'RT @joncoopertweets: \xe2\x9c\x8aRetweet after me \xe2\x80\x94 let\xe2\x80\x99s make this hashtag trend. Help convince @JeffBezos to do the right thing and cut @Amazon\xe2\x80\x99s ti\xe2\x80\xa6',214,0.2857142857142857,0.5357142857142857,1,3.5964263415770204e-05
16,2018-02-25 03:47:38,"b'RT @bernardfoong: ""Ballet taught me the power of seduction."" Young\nUNBRIDLED: https://t.co/Erlv1hQxZJ\n#RRBC #danceforlife #IARTG https://t.\xe2\x80\xa6'",247,0.0,0.0,4,0.0
17,2018-02-25 03:47:37,b'RT @williamlegate: Contact Amazon support in &lt;2 seconds to show your disapproval of them hosting NRA TV using this special link below. #Boy\xe2\x80\xa6',113,0.35714285714285715,0.5714285714285714,1,2.5320634055962815e-05
18,2018-02-25 03:47:36,b'RT @atremblay1: I will be closing my Amazon account and everyone should do the same and when Amazon decides to end its relationship with th\xe2\x80\xa6',82,0.0,0.125,4,0.0
19,2018-02-25 03:47:36,"b'RT @scottygirl2014: MSNBC has reported in the last hour that @amazon HAS AGREED to remove NRATV from their streaming service. However, no d\xe2\x80\xa6'",94,0.0,0.06666666666666668,4,0.0
20,2018-02-25 03:47:36,"b'RT @joss: The NRA\xe2\x80\x99s media arm, NRATV, uses dangerous rhetoric to spread fear so people will buy more guns.\n\nAdd your name to tell @AppleTV,\xe2\x80\xa6'",189,-0.04999999999999999,0.7,0,-7.263100636928766e-06
21,2018-02-25 03:47:36,b'RT @5SOS: I remember the freckles on your back and the way that I used to make you laugh https://t.co/vL7l5qT1JV @Amazon https://t.co/8IKOU\xe2\x80\xa6',42,0.15,0.05,4,3.4586193509184614e-07
22,2018-02-25 03:47:36,"b'RT @SHOUTmyBook: A sweeping story set in London, Agra, Bombay and Paris, A Type of Beauty is a psychological portrait, exploring the forces\xe2\x80\xa6'",89362,0.0,0.1,4,0.0
23,2018-02-25 03:47:36,b'RT @ClockwisePublis: Save 36% Only $ 6.99 Practical Gluten Free: Everyday Recipes with a Gluten Free Twist Paperback\nhttps://t.co/5ybeSrmTx0',637,0.15000000000000002,0.8,1,8.392916291562134e-05
24,2018-02-25 03:47:36,b'RT https://t.co/kXroj6al3D RT https://t.co/yFOGuEbCld RT https://t.co/8dibmglrV0 Whatever DIY job you Check This Ou\xe2\x80\xa6 https://t.co/XTruXUu2Ez',30,0.0,0.0,4,0.0
25,2018-02-25 03:47:36,b'Hamlet vs Amazon Prime https://t.co/YzlptkFUyA',2074,0.0,0.0,4,0.0
26,2018-02-25 03:47:36,b'RT @JoeNBC: Lawyers from @Apple @amazon @Google and @RokuPlayer should watch these disturbing videos and remove this channel. They incite v\xe2\x80\xa6',40,-0.5,0.8,0,-1.756759035387155e-05
27,2018-02-25 03:47:35,b'RT @Aubreywynne51: Earl of Sunderland: He inherited the title of rake. She hid behind her independence. Fate accepts the challenge .99 Preo\xe2\x80\xa6',18082,-0.4,0.7,0,-0.005559000453627345
28,2018-02-25 03:47:34,b'RT @MaryGambetty: \xe2\x9c\x8aRetweet after me \xe2\x80\x94 let\xe2\x80\x99s make this hashtag trend. Help convince @JeffBezos to do the right thing and cut @Amazon\xe2\x80\x99s ties\xe2\x80\xa6',47,0.2857142857142857,0.5357142857142857,1,7.89869336701495e-06
29,2018-02-25 03:47:33,b'RT @williamlegate: Contact Amazon support in &lt;2 seconds to show your disapproval of them hosting NRA TV using this special link below. #Boy\xe2\x80\xa6',252,0.35714285714285715,0.5714285714285714,1,5.646725470887285e-05
30,2018-02-25 03:47:33,"b""@wereviking Nope, it's 4.65 on amazon uk.""",567,0.0,0.0,4,0.0
31,2018-02-25 03:47:33,b'RT @suspensethrill2: FORGOTTEN CRIMES: https://t.co/MJnzxpwc4X #Sponsor #99cents #mystery #deal #crime #fiction #Heist #Thrillers &amp; #suspen\xe2\x80\xa6',1076,0.0,0.0,4,0.0
32,2018-02-25 03:47:33,"b""RT @bernardfoong: A Harem Boy's Saga I INITIATION; a memoir by Young \xe2\x98\x85https://t.co/EhIfk5LFRC #IndieBooksBeSeen #RRBC #ebooklovers https://\xe2\x80\xa6""",247,0.1,0.4,1,1.0847987043515684e-05
33,2018-02-25 03:47:33,"b'RT @shannonrwatts: This @NRA spokesman, @NRATV host and conspiracy theorist is accusing the Parkland survivors of being a hoax. This is DIS\xe2\x80\xa6'",236,0.0,0.0,4,0.0
34,2018-02-25 03:47:33,"b'RT @slpng_giants: Because it\xe2\x80\x99s not enough that @Amazon streams NRA TV, supports bigoted rhetoric on Breitbart with its ad dollars and has a\xe2\x80\xa6'",1195,0.0,0.5,0,0.0
35,2018-02-25 03:47:32,b'RT @AmazngEbooks Get the book now! \xe2\x9e\xa1https://t.co/cJAPI1VJQJ https://t.co/Gc5UB41dW0 #mustread #success',95120,0.3,0.0,4,0.0
36,2018-02-25 03:47:32,b'RT @ReaderFaves RISE OF THE SPRING TIDE - 400-year-old orphans question why they are different \xe2\x9e\xa1https://t.co/u8OzSOIfD3 #ebooks #fantasy',26752,0.0,0.6,0,0.0
37,2018-02-25 03:47:32,b'RT @birdwriter7: #InternationalPolarBearDay #KidsBooks #ChildrenBooks #ChildrensBooks #Bears #Animals Snugs the Snow Bear by Suzy Davies ht\xe2\x80\xa6',4600,0.0,0.0,4,0.0
38,2018-02-25 03:47:32,b'RT @AmazngReads Get it now! \xe2\x9e\xa1https://t.co/9QYJDS29T5 #Ebooks #Fantasy',66314,0.0,0.0,4,0.0
39,2018-02-25 03:47:31,"b'@edslockhart @CNN @amazon This is out of hand. There are plenty of good shows on primevideo, YouTube, and others. Y\xe2\x80\xa6 https://t.co/IfITzCsrfm'",63,0.7,0.6000000000000001,3,2.905240254771508e-05
40,2018-02-25 03:47:31,"b'RT @agaviriau: Check out this quote: ""Building on Linz\xe2\x80\x99s work, we have developed a\xe2\x80\xa6"" - ""How Democracies\xe2\x80\xa6"" https://t.co/9GBCAJJ2ro'",3548,0.1,0.3,4,0.0001168683948291305
41,2018-02-25 03:47:31,"b'A STELLAR group of authors! So happy for the successful Cover Reveal! Check out these authors &amp; their covers, then\xe2\x80\xa6 https://t.co/vRoMyovxb2'",777,0.6833333333333332,0.7333333333333334,3,0.0004275109711761212
42,2018-02-25 03:47:31,"b'RT @charlesmilander: Tesla will supply free charging stations to office parking lots\nhttps://t.co/JfbKBkK3Xt from 0-100k followers, want to\xe2\x80\xa6'",21,0.4,0.8,3,7.3783879486260525e-06
43,2018-02-25 03:47:31,"b'It\xe2\x80\x99s that easy to support the @MISDFoundation! When you go to smile.Amazon to shop, a donation is made to the chari\xe2\x80\xa6 https://t.co/2f7J3JvKPv'",316,0.5416666666666667,0.8333333333333334,3,0.00015661384803321255
44,2018-02-25 03:47:31,b'RT @DebbieTCC: Do you self publish? Need a great book cover? We work with some of Amazon\xe2\x80\x99s bestselling authors! New designs added daily htt\xe2\x80\xa6',6353,0.3787878787878787,0.4015151515151516,1,0.001060886883835108
45,2018-02-25 03:47:31,b'The Lights Will Never Fade https://t.co/9Eg2Xr8r5T #Sponsor #free #paranormal #suspense #UnitedStates #Occult\xe2\x80\xa6 https://t.co/lWSSlQkCmy',45108,0.4,0.8,3,0.015848777313648758
46,2018-02-25 03:47:31,b'RT @AmazngReads THE ADVERSITY ADVANTAGE - Turn your childhood advantage into career success. \xe2\x9e\xa1https://t.co/mZsnsvRN0o #ebook #success',63597,0.3,0.0,4,0.0
47,2018-02-25 03:47:30,b'RT @shannoncoulter: Here are the email addresses of PR teams of companies still distributing the NRATV app. Amazon: amazon-pr@amazon.com Ap\xe2\x80\xa6',986,0.0,0.0,4,0.0
48,2018-02-25 03:47:30,"b""The Lesbian Bible: Man's Version  https://t.co/rfMihGBPXO via @amazon""",287,0.0,0.0,4,0.0
49,2018-02-25 03:47:30,b'RT @SHOUTmyBook: Combine a strong plot with well developed characters in a fantasy setting and that\xe2\x80\x99s what you got. #amreading @shadeofgree\xe2\x80\xa6',89362,0.26666666666666666,0.5166666666666666,1,0.013518368134800762
50,2018-02-25 03:47:30,b'RT @ProudResister: 20 brands have dumped the @NRA: \n\n@MetLife\n@symantec\n@LifeLock\n@BestWestern\n@Wyndham\n@Alamo\n@NationalPro\n@Enterprise\n@FN\xe2\x80\xa6',1183,0.0,0.0,4,0.0
51,2018-02-25 03:47:29,"b'RT @Author_Scope SMOKE GOT IN MY EYES If you like Bogart, murder mysteries, snappy dialogue &amp; great characters \xe2\x9e\xa1https://t.co/O61DfbCvp8'",78013,0.8,0.75,3,0.0513937659853718
52,2018-02-25 03:47:29,b'RT @ProudResister: UPDATED LIST: #BoycottNRA\n\n20 brands have dropped the @NRA.\nThe following brands have NOT:\n\nBETTER HURRY UP\n@amazon\n@Fed\xe2\x80\xa6',1004,0.0,0.1,4,0.0
53,2018-02-25 03:47:29,b'RT @AmazngReads Explore HASSIE CALHOUN \xe2\x9e\xa1https://t.co/wKycz3EeET https://t.co/XqSdLF5TkZ',123878,0.0,0.0,4,0.0
54,2018-02-25 03:47:29,"b'""There are plenty of twists to the story &amp; one doozy that definitely rates a \'Damn!"" \xe2\x98\x85\xe2\x98\x85\xe2\x98\x85\xe2\x98\x85\xe2\x98\x85 AVENGERS OF BLOOD https://t.co/0X95DOQaqd #CR4U'",29397,0.0,0.5,0,0.0
55,2018-02-25 03:47:29,"b""RT @MomsDemand: NRATV promotes dangerous conspiracy theories, racially charged rhetoric, and violent demonization of the NRA's political op\xe2\x80\xa6""",21,-0.4666666666666666,0.6666666666666666,0,-7.173432727830881e-06
56,2018-02-25 03:47:29,"b'@krassenstein @HenslerKate Come on @amazon you need to cut the NRA loose, too! You can do it.'",52,-0.09615384615384616,0.2692307692307692,4,-1.478042457657462e-06
57,2018-02-25 03:47:29,b'RT @1helpamerica: @joncoopertweets @JeffBezos @amazon #JeffBezosSaveOurKids\n#JeffBezosSaveOurKids\n#JeffBezosSaveOurKids\n#JeffBezosSaveOurKi\xe2\x80\xa6',72,0.0,0.0,4,0.0
58,2018-02-25 03:47:28,b'RT @ChristineArdigo: A Heartfelt look at Fidelity When the Bonds of Marriage Fail\nhttps://t.co/LlGsTxRa9t\n\n#eartg #t4us #asmsg https://t.co\xe2\x80\xa6',7244,0.0,1.0,0,0.0
59,2018-02-25 03:47:28,"b'RT @ErinAJensen: ""Unique, captivating, addictive""\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\n\xe2\x80\x94Amazon customer review\nhttps://t.co/mKNWjGatAc\n#fantasyfiction #urbanfantasy #\xe2\x80\xa6'",10045,0.2916666666666667,0.9666666666666668,1,0.0031096083642571065
60,2018-02-25 03:47:28,b'RT @ProudResister: Thank you @Delta and @united for doing the right thing and joining the 15+ companies who have dropped the @NRA. Hey @Jef\xe2\x80\xa6',72,0.2857142857142857,0.5357142857142857,1,1.2100126009044178e-05
61,2018-02-25 03:47:28,"b'RT @slpng_giants: Because it\xe2\x80\x99s not enough that @Amazon streams NRA TV, supports bigoted rhetoric on Breitbart with its ad dollars and has a\xe2\x80\xa6'",245,0.0,0.5,0,0.0
62,2018-02-25 03:47:28,"b'RT @hiddensalezone: \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 Amazon Hidden Disounts - Find the best Deals on Amazon! #hiddendiscounts February 24, 2018 at 09:45PM https://t.co/J\xe2\x80\xa6'",2504,0.4166666666666667,0.31666666666666665,1,0.000362758541091924
63,2018-02-25 03:47:27,"b'In This Moment Angels Sweet Reflections is My Book containing Angelic Messages of Inspiration, Spirituality, Motiva\xe2\x80\xa6 https://t.co/oAtOubOe2Y'",5729,0.35,0.65,1,0.0014310421855464126
64,2018-02-25 03:47:27,b'RT @AmazngReads Explore this book! \xe2\x9e\xa1https://t.co/5oCPTuXhBP https://t.co/FK0J30aFSU #ebook #success',34449,0.3,0.0,4,0.0
65,2018-02-25 03:47:27,b'RT @shannoncoulter: Here are the email addresses of PR teams of companies still distributing the NRATV app. Amazon: amazon-pr@amazon.com Ap\xe2\x80\xa6',170,0.0,0.0,4,0.0
66,2018-02-25 03:47:27,b'@nschtx @Netzer_r @kenjilopezalt @Apple @Google @amazon @NRA Pretty sure censorship isn\xe2\x80\x99t the answer.',208,0.375,0.9444444444444444,3,8.088411392095025e-05
67,2018-02-25 03:47:26,b'RT @ProudResister: 20 brands have dumped the @NRA: \n\n@MetLife\n@symantec\n@LifeLock\n@BestWestern\n@Wyndham\n@Alamo\n@NationalPro\n@Enterprise\n@FN\xe2\x80\xa6',1006,0.0,0.0,4,0.0
68,2018-02-25 03:47:26,"b'i am spending my satuday night watching every single ""Amazon Echo But"" meme on YouTube and restoring my faith in humanity.'",8006,-0.07142857142857142,0.21428571428571427,4,-0.000134546678928344
69,2018-02-25 03:47:25,b'\xe2\x9d\xa4\xef\xb8\x8fFoam Sponge Hair Rollers\n\nDeal Price: $10.39\nReg.Price: $15.99\n\nCode: ELOY3FD5\n\nhttps://t.co/Thr4YRaCKy https://t.co/jgyXE3MOTL',869,0.0,0.0,4,0.0
70,2018-02-25 03:47:25,b'RT @SHOUTmyBook: WINNER OF THE 2017 McGRATH HOUSE INDIE BOOK AWARDS - Waypoint: A Game of #Drones @wallercf https://t.co/3GS7MLy1iG https:/\xe2\x80\xa6',89362,-0.2,0.2,4,-0.003924687523006675
71,2018-02-25 03:47:25,b'RT @design_gal: So what you\xe2\x80\x99re telling me is @JeffBezos and @amazon support the killing on innocents by backing the @nra? Yeah... that does\xe2\x80\xa6',72,0.0,0.0,4,0.0
72,2018-02-25 03:47:25,"b""RT @TriciaBiggers: .@AmazonHelp, @amazon I just learned from @slpng_giants that you're streaming the NRA's nonstop propaganda service, NRA\xe2\x80\xa6""",3665,-0.1,0.1,4,-4.024076165433703e-05
73,2018-02-25 03:47:24,b'Make a shower easy! AquaSense 3 Setting Handheld Shower Head wi... by AquaSense  https://t.co/EApanqmaBe via @amazon',19003,0.5416666666666667,0.8333333333333334,3,0.009418142260047908
74,2018-02-25 03:47:24,b'RT @JoeNBC: Lawyers from @Apple @amazon @Google and @RokuPlayer should watch these disturbing videos and remove this channel. They incite v\xe2\x80\xa6',32,-0.5,0.8,0,-1.4054072283097244e-05
75,2018-02-25 03:47:23,b'RT @joncoopertweets: \xe2\x9c\x8aRetweet after me \xe2\x80\x94 let\xe2\x80\x99s make this hashtag trend. Help convince @JeffBezos to do the right thing and cut @Amazon\xe2\x80\x99s ti\xe2\x80\xa6',2069,0.2857142857142857,0.5357142857142857,1,0.00034771056545433894
76,2018-02-25 03:47:23,"b""RT @AHamiltonSpirit: Dear @Amazon,\n\nWe're not joking. This isn't Breitbart. People are dying. Pull your NRA contracts or we #BoycottAmazon\xe2\x80\xa6""",178,0.0,0.0,4,0.0
77,2018-02-25 03:47:22,b'@amazon  Stop streaming the violent rhetoric of NRAtv.',41,-0.8,1.0,0,-3.601356022543668e-05
78,2018-02-25 03:47:22,"b""@TimeIsNotGiven @deedee42066 @theglossier @chancetherapper Folks support boycotts when it's for the people; whether\xe2\x80\xa6 https://t.co/CJCR3rYNaQ""",187,0.0,0.0,4,0.0
79,2018-02-25 03:47:22,"b""RT @HuffPost: The future of NRA's streaming TV channel is unclear as pressure builds for Amazon, Apple, YouTube and Roku to pull the plug h\xe2\x80\xa6""",254,0.0,0.125,4,0.0
80,2018-02-25 03:47:22,b'RT @ProudResister: 20 brands have dumped the @NRA: \n\n@MetLife\n@symantec\n@LifeLock\n@BestWestern\n@Wyndham\n@Alamo\n@NationalPro\n@Enterprise\n@FN\xe2\x80\xa6',174,0.0,0.0,4,0.0
81,2018-02-25 03:47:21,b'RT @amiradelagarza: SHAME ON YOU @AppleTV @Google @amazon @RokuPlayer.\n\nYour streaming services are currently providing a platform to the @\xe2\x80\xa6',638,0.0,0.4,0,0.0
82,2018-02-25 03:47:21,"b""@JCTXS Any recommendations? I might watch some. I've heard of Amazon Strike but could use some recommendations.""",3789,0.0,0.0,4,0.0
83,2018-02-25 03:47:21,"b'RT @shannonrwatts: I just spoke to an @amazon operator about @NRATV and she said: ""We are taking it down. I don\'t want to speculate when it\xe2\x80\xa6'",1137,-0.1555555555555556,0.2888888888888889,0,-5.610079849209966e-05
84,2018-02-25 03:47:21,b'@spacecasino  @freesocialgames @gomobi_uk \nVTech Baby Little Singing Cody Toy - Blue\nhttps://t.co/k9QYiLftAM https://t.co/sBK22wMnws',65,-0.1875,0.5,0,-6.690781482431548e-06
85,2018-02-25 03:47:20,"b'RT @michellemalkin: Behold, the coordinated blue-check, gun-grabbing speech-squelchers of the Left now pressuring Amazon to censor NRATV be\xe2\x80\xa6'",3502,0.0,0.0,4,0.0
86,2018-02-25 03:47:20,"b""RT @hughesedits4u: Discover Historical Fiction by author @LauraLibricz. Get book #1 of the Heaven's Pond Trilogy here=&gt; https://t.co/Blbstq\xe2\x80\xa6""",33346,0.0,0.0,4,0.0
87,2018-02-25 03:47:20,"b'@pwsarge77 I cut awhile back. Have Netflix and Amazon Prime Video. The kids have gotten over it, and it\xe2\x80\x99s much cheaper.'",181,0.1,0.1,4,1.9873336587817194e-06
88,2018-02-25 03:47:19,"b'RT @djdMar123: The Celtic Curse: #Newgrange, only $2.99 or available for KU customers. A #thriller with #horror elements #newrelease #amrea\xe2\x80\xa6'",3959,0.2,0.7,1,0.0006085632893460529
89,2018-02-25 03:47:18,"b""@shannonrwatts @baumann_my @NRA @NRATV @amazon @Apple @RokuPlayer @Google It's not disgusting, it is quintessentially Republican. \nWorse""",173,0.5,1.0,3,9.497478535061808e-05
90,2018-02-25 03:47:17,b'RT @stutteringjohnm: Boycott these companies that are listed below as they are still in bed with the NRA. Please retweet.\n\nAmazon\nApple\nCle\xe2\x80\xa6',315,0.0,0.0,4,0.0
91,2018-02-25 03:47:17,b'RT @StopTrump2020: .@Apple @RokuPlayer @amazon @Google   Please drop @NRATV from your services\n\nhttps://t.co/fzxKWrXSGs',2216,0.0,0.0,4,0.0
92,2018-02-25 03:47:17,b'Is he speaking for the real victims ? Who is  that poser? And I don\xe2\x80\x99t care if he\xe2\x80\x99s a kid . Let\xe2\x80\x99s see if he stops us\xe2\x80\xa6 https://t.co/xsCmzmKd6R',3921,0.2,0.30000000000000004,1,0.00025830945666573883
93,2018-02-25 03:47:17,b'RT @SavvyMamaDeals: $22.99 - Best Price\nThe Last Jedi: Life-Sized Interactive Action Porg Plush  https://t.co/e7e4ZZXFV4',42771,0.3666666666666667,0.15555555555555556,1,0.002678542700970319
94,2018-02-25 03:47:17,"b'RT @Bill_Nye_Tho: the amazon rainforest, or as i like to call it, ""nature\'s traphouse""'",106,0.0,0.0,4,0.0
95,2018-02-25 03:47:16,b'RT @suspensethrill2: Bad to the Bone https://t.co/BGBi3Lcasc #Sponsor #free #mystery #crime #Police #Procedurals #mystery #Thriller &amp; #susp\xe2\x80\xa6',1076,-0.1499999999999999,0.7333333333333334,0,-0.00012995624964276474
96,2018-02-25 03:47:16,b'RT @shannoncoulter: Here are the email addresses of PR teams of companies still distributing the NRATV app. Amazon: amazon-pr@amazon.com Ap\xe2\x80\xa6',1458,0.0,0.0,4,0.0
97,2018-02-25 03:47:16,"b'RT @scottygirl2014: MSNBC has reported in the last hour that @amazon HAS AGREED to remove NRATV from their streaming service. However, no d\xe2\x80\xa6'",115,0.0,0.06666666666666668,4,0.0
98,2018-02-25 03:47:16,b'RT @KKatMiss: @DineshDSouza Everyone needs to go on Amazon and get the free NRA app.  Let Amazon know we support the NRA.',6483,0.4,0.8,3,0.002277813765282985
99,2018-02-25 03:47:16,b'Check out Steal the Sun by Ghost of California on Amazon Music https://t.co/dC6G7Rpt0M #AmazonMusic',3311,0.0,0.0,4,0.0
100,2018-02-25 03:47:15,"b""RT @barney1776: .@Amazon, this is horrifying. You're not only streaming NRA propaganda - you're also distributing InfoWars' fraudulent diet\xe2\x80\xa6""",3665,-0.3333333333333333,0.7000000000000001,0,-0.0009389511052678638
101,2018-02-25 03:47:14,b'RT @taerouge: I\xe2\x80\x99m making it 5 albums of your choice. I\xe2\x80\x99ll amazon prime 5 new albums. Just send me the Marz live video from today.',57,0.13636363636363635,0.4772727272727273,1,4.073167417403973e-06
102,2018-02-25 03:47:14,b'RT @joncoopertweets: \xe2\x9c\x8aRetweet after me \xe2\x80\x94 let\xe2\x80\x99s make this hashtag trend. Help convince @JeffBezos to do the right thing and cut @Amazon\xe2\x80\x99s ti\xe2\x80\xa6',160,0.2857142857142857,0.5357142857142857,1,2.6889168908987064e-05
103,2018-02-25 03:47:14,b'Tiger Lily of Bangkok: a serial killer is on the loose in #BKK NaNoWriMo winner https://t.co/yfXWQRiftW #Bangkoknoir #thriller #IARTG',40443,-0.07692307692307693,0.2692307692307692,4,-0.000919638017154473
104,2018-02-25 03:47:13,"b""RT @VicenteFoxQue: .@realDonaldTrump's hatred cannot be stopped with one voice, let's make all of our voices be heard! I share with you my\xe2\x80\xa6""",1601,0.0,0.0,4,0.0
105,2018-02-25 03:47:13,b'RT @TerriGauthor: Go on\xe2\x80\xa6 Take a bite\xe2\x80\xa6 You know you want to. \xf0\x9f\x92\x8b Terri George \xe2\x80\x93 RED HOT EROTICA Free on KU https://t.co/CmSIxR0JU1 #lprtg #ero\xe2\x80\xa6',4600,0.21666666666666667,0.55,1,0.0006018729653529535
106,2018-02-25 03:47:13,"b""Steven's Review-Action adventure review of a Fine tuned book https://t.co/3oULRnvRNK https://t.co/8661eLW5Cp""",501,0.4166666666666667,0.5,1,0.00011460107769908397
107,2018-02-25 03:47:13,b'RT @kwinoffeels_: Now available on :\n\nItunes - https://t.co/XxYxaf0eNM\nAmazon - https://t.co/gnaA3jMDBj\n\nYT Lyric video - https://t.co/zGFA\xe2\x80\xa6',132,0.325,0.525,1,2.4729128359066997e-05
108,2018-02-25 03:47:13,"b""RT @davidhogg111: At this point we should prolly just use @eBay instead of @Amazon eBay uses a government corporation @USPS and doesn't sup\xe2\x80\xa6""",1138,0.0,0.0,4,0.0
109,2018-02-25 03:47:12,b'Amazon plans to open as many as six more cashierless Amazon Go stores this year https://t.co/iDh9gz2co0 via @Recode',951,0.3333333333333333,0.5,1,0.00017402894194304004
110,2018-02-25 03:47:12,"b""RT @shannonrwatts: Delta and United severed ties to the @NRA: Now it's your turn @AppleTV, @Google, @Amazon, and @RokuPlayer. It's time to\xe2\x80\xa6""",91,0.0,0.0,4,0.0
111,2018-02-25 03:47:12,b'Inktastic - Seattle Washington City Skyline Long Sleeve T-Shirt https://t.co/AiNZ6SIklG',38,-0.05,0.4,0,-8.344605418088986e-07
112,2018-02-25 03:47:12,"b'@shannonrwatts @amazon @NRATV @amazon take it down! I\xe2\x80\x99m a prime member, but happy to drop you and just take my butt\xe2\x80\xa6 https://t.co/IR26h0AxEY'",89,0.3027777777777778,0.6444444444444445,1,1.9067409825093867e-05
113,2018-02-25 03:47:11,"b'@LoyalAmerican17 @tanlogadas @I_Just_Twatted @eugenegu @Google @amazon @NRA @NRATV Lol ignorance sure is BLISS, isn\xe2\x80\xa6 https://t.co/Tb9L7avfWw'",2321,0.65,0.7944444444444444,3,0.0013159647089561349
114,2018-02-25 03:47:11,b'RT @atDavidHoffman: Waiting on @Amazon https://t.co/TQdcxnJ2lJ',2170,0.0,0.0,4,0.0
115,2018-02-25 03:47:11,"b'@shermaine_nedd @DavidHBarney @davidhogg111 @eBay @amazon @USPS @NRATV ""All white males?"" Are you stupid on purpose\xe2\x80\xa6 https://t.co/uwkQQdjvGU'",40,-0.4,0.5,0,-8.783795176935776e-06
116,2018-02-25 03:47:11,"b'RT @scottygirl2014: MSNBC has reported in the last hour that @amazon HAS AGREED to remove NRATV from their streaming service. However, no d\xe2\x80\xa6'",311,0.0,0.06666666666666668,4,0.0
