2018-02-25 03:47:36,b'RT @5SOS: I remember the freckles on your back and the way that I used to make you laugh https://t.co/vL7l5qT1JV @Amazon https://t.co/8IKOU\xe2\x80\xa6',42
2018-02-25 03:47:36,"b'RT @SHOUTmyBook: A sweeping story set in London, Agra, Bombay and Paris, A Type of Beauty is a psychological portrait, exploring the forces\xe2\x80\xa6'",89362
2018-02-25 03:47:36,b'RT @ClockwisePublis: Save 36% Only $ 6.99 Practical Gluten Free: Everyday Recipes with a Gluten Free Twist Paperback\nhttps://t.co/5ybeSrmTx0',637
2018-02-25 03:47:36,b'RT https://t.co/kXroj6al3D RT https://t.co/yFOGuEbCld RT https://t.co/8dibmglrV0 Whatever DIY job you Check This Ou\xe2\x80\xa6 https://t.co/XTruXUu2Ez',30
2018-02-25 03:47:36,b'Hamlet vs Amazon Prime https://t.co/YzlptkFUyA',2074
2018-02-25 03:47:36,b'RT @JoeNBC: Lawyers from @Apple @amazon @Google and @RokuPlayer should watch these disturbing videos and remove this channel. They incite v\xe2\x80\xa6',40
2018-02-25 03:47:35,b'RT @Aubreywynne51: Earl of Sunderland: He inherited the title of rake. She hid behind her independence. Fate accepts the challenge .99 Preo\xe2\x80\xa6',18082
2018-02-25 03:47:34,b'RT @MaryGambetty: \xe2\x9c\x8aRetweet after me \xe2\x80\x94 let\xe2\x80\x99s make this hashtag trend. Help convince @JeffBezos to do the right thing and cut @Amazon\xe2\x80\x99s ties\xe2\x80\xa6',47
2018-02-25 03:47:33,b'RT @williamlegate: Contact Amazon support in &lt;2 seconds to show your disapproval of them hosting NRA TV using this special link below. #Boy\xe2\x80\xa6',252
2018-02-25 03:47:33,"b""@wereviking Nope, it's 4.65 on amazon uk.""",567
2018-02-25 03:47:33,b'RT @suspensethrill2: FORGOTTEN CRIMES: https://t.co/MJnzxpwc4X #Sponsor #99cents #mystery #deal #crime #fiction #Heist #Thrillers &amp; #suspen\xe2\x80\xa6',1076
2018-02-25 03:47:33,"b""RT @bernardfoong: A Harem Boy's Saga I INITIATION; a memoir by Young \xe2\x98\x85https://t.co/EhIfk5LFRC #IndieBooksBeSeen #RRBC #ebooklovers https://\xe2\x80\xa6""",247
2018-02-25 03:47:33,"b'RT @shannonrwatts: This @NRA spokesman, @NRATV host and conspiracy theorist is accusing the Parkland survivors of being a hoax. This is DIS\xe2\x80\xa6'",236
2018-02-25 03:47:33,"b'RT @slpng_giants: Because it\xe2\x80\x99s not enough that @Amazon streams NRA TV, supports bigoted rhetoric on Breitbart with its ad dollars and has a\xe2\x80\xa6'",1195
2018-02-25 03:47:32,b'RT @AmazngEbooks Get the book now! \xe2\x9e\xa1https://t.co/cJAPI1VJQJ https://t.co/Gc5UB41dW0 #mustread #success',95120
2018-02-25 03:47:32,b'RT @ReaderFaves RISE OF THE SPRING TIDE - 400-year-old orphans question why they are different \xe2\x9e\xa1https://t.co/u8OzSOIfD3 #ebooks #fantasy',26752
2018-02-25 03:47:32,b'RT @birdwriter7: #InternationalPolarBearDay #KidsBooks #ChildrenBooks #ChildrensBooks #Bears #Animals Snugs the Snow Bear by Suzy Davies ht\xe2\x80\xa6',4600
2018-02-25 03:47:32,b'RT @AmazngReads Get it now! \xe2\x9e\xa1https://t.co/9QYJDS29T5 #Ebooks #Fantasy',66314
2018-02-25 03:47:31,"b'@edslockhart @CNN @amazon This is out of hand. There are plenty of good shows on primevideo, YouTube, and others. Y\xe2\x80\xa6 https://t.co/IfITzCsrfm'",63
2018-02-25 03:47:31,"b'RT @agaviriau: Check out this quote: ""Building on Linz\xe2\x80\x99s work, we have developed a\xe2\x80\xa6"" - ""How Democracies\xe2\x80\xa6"" https://t.co/9GBCAJJ2ro'",3548
2018-02-25 03:47:31,"b'A STELLAR group of authors! So happy for the successful Cover Reveal! Check out these authors &amp; their covers, then\xe2\x80\xa6 https://t.co/vRoMyovxb2'",777
2018-02-25 03:47:31,"b'RT @charlesmilander: Tesla will supply free charging stations to office parking lots\nhttps://t.co/JfbKBkK3Xt from 0-100k followers, want to\xe2\x80\xa6'",21
2018-02-25 03:47:31,"b'It\xe2\x80\x99s that easy to support the @MISDFoundation! When you go to smile.Amazon to shop, a donation is made to the chari\xe2\x80\xa6 https://t.co/2f7J3JvKPv'",316
2018-02-25 03:47:31,b'RT @DebbieTCC: Do you self publish? Need a great book cover? We work with some of Amazon\xe2\x80\x99s bestselling authors! New designs added daily htt\xe2\x80\xa6',6353
2018-02-25 03:47:31,b'The Lights Will Never Fade https://t.co/9Eg2Xr8r5T #Sponsor #free #paranormal #suspense #UnitedStates #Occult\xe2\x80\xa6 https://t.co/lWSSlQkCmy',45108
2018-02-25 03:47:31,b'RT @AmazngReads THE ADVERSITY ADVANTAGE - Turn your childhood advantage into career success. \xe2\x9e\xa1https://t.co/mZsnsvRN0o #ebook #success',63597
2018-02-25 03:47:30,b'RT @shannoncoulter: Here are the email addresses of PR teams of companies still distributing the NRATV app. Amazon: amazon-pr@amazon.com Ap\xe2\x80\xa6',986
2018-02-25 03:47:30,"b""The Lesbian Bible: Man's Version  https://t.co/rfMihGBPXO via @amazon""",287
2018-02-25 03:47:30,b'RT @SHOUTmyBook: Combine a strong plot with well developed characters in a fantasy setting and that\xe2\x80\x99s what you got. #amreading @shadeofgree\xe2\x80\xa6',89362
2018-02-25 03:47:30,b'RT @ProudResister: 20 brands have dumped the @NRA: \n\n@MetLife\n@symantec\n@LifeLock\n@BestWestern\n@Wyndham\n@Alamo\n@NationalPro\n@Enterprise\n@FN\xe2\x80\xa6',1183
2018-02-25 03:47:29,"b'RT @Author_Scope SMOKE GOT IN MY EYES If you like Bogart, murder mysteries, snappy dialogue &amp; great characters \xe2\x9e\xa1https://t.co/O61DfbCvp8'",78013
2018-02-25 03:47:29,b'RT @ProudResister: UPDATED LIST: #BoycottNRA\n\n20 brands have dropped the @NRA.\nThe following brands have NOT:\n\nBETTER HURRY UP\n@amazon\n@Fed\xe2\x80\xa6',1004
2018-02-25 03:47:29,b'RT @AmazngReads Explore HASSIE CALHOUN \xe2\x9e\xa1https://t.co/wKycz3EeET https://t.co/XqSdLF5TkZ',123878
2018-02-25 03:47:29,"b'""There are plenty of twists to the story &amp; one doozy that definitely rates a \'Damn!"" \xe2\x98\x85\xe2\x98\x85\xe2\x98\x85\xe2\x98\x85\xe2\x98\x85 AVENGERS OF BLOOD https://t.co/0X95DOQaqd #CR4U'",29397
2018-02-25 03:47:29,"b""RT @MomsDemand: NRATV promotes dangerous conspiracy theories, racially charged rhetoric, and violent demonization of the NRA's political op\xe2\x80\xa6""",21
2018-02-25 03:47:29,"b'@krassenstein @HenslerKate Come on @amazon you need to cut the NRA loose, too! You can do it.'",52
2018-02-25 03:47:29,b'RT @1helpamerica: @joncoopertweets @JeffBezos @amazon #JeffBezosSaveOurKids\n#JeffBezosSaveOurKids\n#JeffBezosSaveOurKids\n#JeffBezosSaveOurKi\xe2\x80\xa6',72
2018-02-25 03:47:28,b'RT @ChristineArdigo: A Heartfelt look at Fidelity When the Bonds of Marriage Fail\nhttps://t.co/LlGsTxRa9t\n\n#eartg #t4us #asmsg https://t.co\xe2\x80\xa6',7244
2018-02-25 03:47:28,"b'RT @ErinAJensen: ""Unique, captivating, addictive""\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\n\xe2\x80\x94Amazon customer review\nhttps://t.co/mKNWjGatAc\n#fantasyfiction #urbanfantasy #\xe2\x80\xa6'",10045
2018-02-25 03:47:28,b'RT @ProudResister: Thank you @Delta and @united for doing the right thing and joining the 15+ companies who have dropped the @NRA. Hey @Jef\xe2\x80\xa6',72
2018-02-25 03:47:28,"b'RT @slpng_giants: Because it\xe2\x80\x99s not enough that @Amazon streams NRA TV, supports bigoted rhetoric on Breitbart with its ad dollars and has a\xe2\x80\xa6'",245
2018-02-25 03:47:28,"b'RT @hiddensalezone: \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 Amazon Hidden Disounts - Find the best Deals on Amazon! #hiddendiscounts February 24, 2018 at 09:45PM https://t.co/J\xe2\x80\xa6'",2504
2018-02-25 03:47:27,"b'In This Moment Angels Sweet Reflections is My Book containing Angelic Messages of Inspiration, Spirituality, Motiva\xe2\x80\xa6 https://t.co/oAtOubOe2Y'",5729
2018-02-25 03:47:27,b'RT @AmazngReads Explore this book! \xe2\x9e\xa1https://t.co/5oCPTuXhBP https://t.co/FK0J30aFSU #ebook #success',34449
2018-02-25 03:47:27,b'RT @shannoncoulter: Here are the email addresses of PR teams of companies still distributing the NRATV app. Amazon: amazon-pr@amazon.com Ap\xe2\x80\xa6',170
2018-02-25 03:47:27,b'@nschtx @Netzer_r @kenjilopezalt @Apple @Google @amazon @NRA Pretty sure censorship isn\xe2\x80\x99t the answer.',208
2018-02-25 03:47:26,b'RT @ProudResister: 20 brands have dumped the @NRA: \n\n@MetLife\n@symantec\n@LifeLock\n@BestWestern\n@Wyndham\n@Alamo\n@NationalPro\n@Enterprise\n@FN\xe2\x80\xa6',1006
2018-02-25 03:47:26,"b'i am spending my satuday night watching every single ""Amazon Echo But"" meme on YouTube and restoring my faith in humanity.'",8006
2018-02-25 03:47:25,b'\xe2\x9d\xa4\xef\xb8\x8fFoam Sponge Hair Rollers\n\nDeal Price: $10.39\nReg.Price: $15.99\n\nCode: ELOY3FD5\n\nhttps://t.co/Thr4YRaCKy https://t.co/jgyXE3MOTL',869
2018-02-25 03:47:25,b'RT @SHOUTmyBook: WINNER OF THE 2017 McGRATH HOUSE INDIE BOOK AWARDS - Waypoint: A Game of #Drones @wallercf https://t.co/3GS7MLy1iG https:/\xe2\x80\xa6',89362
2018-02-25 03:47:25,b'RT @design_gal: So what you\xe2\x80\x99re telling me is @JeffBezos and @amazon support the killing on innocents by backing the @nra? Yeah... that does\xe2\x80\xa6',72
2018-02-25 03:47:25,"b""RT @TriciaBiggers: .@AmazonHelp, @amazon I just learned from @slpng_giants that you're streaming the NRA's nonstop propaganda service, NRA\xe2\x80\xa6""",3665
2018-02-25 03:47:24,b'Make a shower easy! AquaSense 3 Setting Handheld Shower Head wi... by AquaSense  https://t.co/EApanqmaBe via @amazon',19003
2018-02-25 03:47:24,b'RT @JoeNBC: Lawyers from @Apple @amazon @Google and @RokuPlayer should watch these disturbing videos and remove this channel. They incite v\xe2\x80\xa6',32
2018-02-25 03:47:23,b'RT @joncoopertweets: \xe2\x9c\x8aRetweet after me \xe2\x80\x94 let\xe2\x80\x99s make this hashtag trend. Help convince @JeffBezos to do the right thing and cut @Amazon\xe2\x80\x99s ti\xe2\x80\xa6',2069
2018-02-25 03:47:23,"b""RT @AHamiltonSpirit: Dear @Amazon,\n\nWe're not joking. This isn't Breitbart. People are dying. Pull your NRA contracts or we #BoycottAmazon\xe2\x80\xa6""",178
2018-02-25 03:47:22,b'@amazon  Stop streaming the violent rhetoric of NRAtv.',41
2018-02-25 03:47:22,"b""@TimeIsNotGiven @deedee42066 @theglossier @chancetherapper Folks support boycotts when it's for the people; whether\xe2\x80\xa6 https://t.co/CJCR3rYNaQ""",187
2018-02-25 03:47:22,"b""RT @HuffPost: The future of NRA's streaming TV channel is unclear as pressure builds for Amazon, Apple, YouTube and Roku to pull the plug h\xe2\x80\xa6""",254
2018-02-25 03:47:22,b'RT @ProudResister: 20 brands have dumped the @NRA: \n\n@MetLife\n@symantec\n@LifeLock\n@BestWestern\n@Wyndham\n@Alamo\n@NationalPro\n@Enterprise\n@FN\xe2\x80\xa6',174
2018-02-25 03:47:21,b'RT @amiradelagarza: SHAME ON YOU @AppleTV @Google @amazon @RokuPlayer.\n\nYour streaming services are currently providing a platform to the @\xe2\x80\xa6',638
2018-02-25 03:47:21,"b""@JCTXS Any recommendations? I might watch some. I've heard of Amazon Strike but could use some recommendations.""",3789
2018-02-25 03:47:21,"b'RT @shannonrwatts: I just spoke to an @amazon operator about @NRATV and she said: ""We are taking it down. I don\'t want to speculate when it\xe2\x80\xa6'",1137
2018-02-25 03:47:21,b'@spacecasino  @freesocialgames @gomobi_uk \nVTech Baby Little Singing Cody Toy - Blue\nhttps://t.co/k9QYiLftAM https://t.co/sBK22wMnws',65
2018-02-25 03:47:20,"b'RT @michellemalkin: Behold, the coordinated blue-check, gun-grabbing speech-squelchers of the Left now pressuring Amazon to censor NRATV be\xe2\x80\xa6'",3502
2018-02-25 03:47:20,"b""RT @hughesedits4u: Discover Historical Fiction by author @LauraLibricz. Get book #1 of the Heaven's Pond Trilogy here=&gt; https://t.co/Blbstq\xe2\x80\xa6""",33346
2018-02-25 03:47:20,"b'@pwsarge77 I cut awhile back. Have Netflix and Amazon Prime Video. The kids have gotten over it, and it\xe2\x80\x99s much cheaper.'",181
2018-02-25 03:47:19,"b'RT @djdMar123: The Celtic Curse: #Newgrange, only $2.99 or available for KU customers. A #thriller with #horror elements #newrelease #amrea\xe2\x80\xa6'",3959
2018-02-25 03:47:18,"b""@shannonrwatts @baumann_my @NRA @NRATV @amazon @Apple @RokuPlayer @Google It's not disgusting, it is quintessentially Republican. \nWorse""",173
2018-02-25 03:47:17,b'RT @stutteringjohnm: Boycott these companies that are listed below as they are still in bed with the NRA. Please retweet.\n\nAmazon\nApple\nCle\xe2\x80\xa6',315
2018-02-25 03:47:17,b'RT @StopTrump2020: .@Apple @RokuPlayer @amazon @Google   Please drop @NRATV from your services\n\nhttps://t.co/fzxKWrXSGs',2216
2018-02-25 03:47:17,b'Is he speaking for the real victims ? Who is  that poser? And I don\xe2\x80\x99t care if he\xe2\x80\x99s a kid . Let\xe2\x80\x99s see if he stops us\xe2\x80\xa6 https://t.co/xsCmzmKd6R',3921
2018-02-25 03:47:17,b'RT @SavvyMamaDeals: $22.99 - Best Price\nThe Last Jedi: Life-Sized Interactive Action Porg Plush  https://t.co/e7e4ZZXFV4',42771
2018-02-25 03:47:17,"b'RT @Bill_Nye_Tho: the amazon rainforest, or as i like to call it, ""nature\'s traphouse""'",106
2018-02-25 03:47:16,b'RT @suspensethrill2: Bad to the Bone https://t.co/BGBi3Lcasc #Sponsor #free #mystery #crime #Police #Procedurals #mystery #Thriller &amp; #susp\xe2\x80\xa6',1076
2018-02-25 03:47:16,b'RT @shannoncoulter: Here are the email addresses of PR teams of companies still distributing the NRATV app. Amazon: amazon-pr@amazon.com Ap\xe2\x80\xa6',1458
2018-02-25 03:47:16,"b'RT @scottygirl2014: MSNBC has reported in the last hour that @amazon HAS AGREED to remove NRATV from their streaming service. However, no d\xe2\x80\xa6'",115
2018-02-25 03:47:16,b'RT @KKatMiss: @DineshDSouza Everyone needs to go on Amazon and get the free NRA app.  Let Amazon know we support the NRA.',6483
2018-02-25 03:47:16,b'Check out Steal the Sun by Ghost of California on Amazon Music https://t.co/dC6G7Rpt0M #AmazonMusic',3311
2018-02-25 03:47:15,"b""RT @barney1776: .@Amazon, this is horrifying. You're not only streaming NRA propaganda - you're also distributing InfoWars' fraudulent diet\xe2\x80\xa6""",3665
2018-02-25 03:47:14,b'RT @taerouge: I\xe2\x80\x99m making it 5 albums of your choice. I\xe2\x80\x99ll amazon prime 5 new albums. Just send me the Marz live video from today.',57
2018-02-25 03:47:14,b'RT @joncoopertweets: \xe2\x9c\x8aRetweet after me \xe2\x80\x94 let\xe2\x80\x99s make this hashtag trend. Help convince @JeffBezos to do the right thing and cut @Amazon\xe2\x80\x99s ti\xe2\x80\xa6',160
2018-02-25 03:47:14,b'Tiger Lily of Bangkok: a serial killer is on the loose in #BKK NaNoWriMo winner https://t.co/yfXWQRiftW #Bangkoknoir #thriller #IARTG',40443
2018-02-25 03:47:13,"b""RT @VicenteFoxQue: .@realDonaldTrump's hatred cannot be stopped with one voice, let's make all of our voices be heard! I share with you my\xe2\x80\xa6""",1601
2018-02-25 03:47:13,b'RT @TerriGauthor: Go on\xe2\x80\xa6 Take a bite\xe2\x80\xa6 You know you want to. \xf0\x9f\x92\x8b Terri George \xe2\x80\x93 RED HOT EROTICA Free on KU https://t.co/CmSIxR0JU1 #lprtg #ero\xe2\x80\xa6',4600
2018-02-25 03:47:13,"b""Steven's Review-Action adventure review of a Fine tuned book https://t.co/3oULRnvRNK https://t.co/8661eLW5Cp""",501
2018-02-25 03:47:13,b'RT @kwinoffeels_: Now available on :\n\nItunes - https://t.co/XxYxaf0eNM\nAmazon - https://t.co/gnaA3jMDBj\n\nYT Lyric video - https://t.co/zGFA\xe2\x80\xa6',132
2018-02-25 03:47:13,"b""RT @davidhogg111: At this point we should prolly just use @eBay instead of @Amazon eBay uses a government corporation @USPS and doesn't sup\xe2\x80\xa6""",1138
2018-02-25 03:47:12,b'Amazon plans to open as many as six more cashierless Amazon Go stores this year https://t.co/iDh9gz2co0 via @Recode',951
2018-02-25 03:47:12,"b""RT @shannonrwatts: Delta and United severed ties to the @NRA: Now it's your turn @AppleTV, @Google, @Amazon, and @RokuPlayer. It's time to\xe2\x80\xa6""",91
2018-02-25 03:47:12,b'Inktastic - Seattle Washington City Skyline Long Sleeve T-Shirt https://t.co/AiNZ6SIklG',38
2018-02-25 03:47:12,"b'@shannonrwatts @amazon @NRATV @amazon take it down! I\xe2\x80\x99m a prime member, but happy to drop you and just take my butt\xe2\x80\xa6 https://t.co/IR26h0AxEY'",89
2018-02-25 03:47:11,"b'@LoyalAmerican17 @tanlogadas @I_Just_Twatted @eugenegu @Google @amazon @NRA @NRATV Lol ignorance sure is BLISS, isn\xe2\x80\xa6 https://t.co/Tb9L7avfWw'",2321
2018-02-25 03:47:11,b'RT @atDavidHoffman: Waiting on @Amazon https://t.co/TQdcxnJ2lJ',2170
2018-02-25 03:47:11,"b'@shermaine_nedd @DavidHBarney @davidhogg111 @eBay @amazon @USPS @NRATV ""All white males?"" Are you stupid on purpose\xe2\x80\xa6 https://t.co/uwkQQdjvGU'",40
2018-02-25 03:47:11,"b'RT @scottygirl2014: MSNBC has reported in the last hour that @amazon HAS AGREED to remove NRATV from their streaming service. However, no d\xe2\x80\xa6'",311
2018-02-25 03:47:10,"b'RT @joncoopertweets: .@JeffBezos, I\xe2\x80\x99m one of thousands of people who\xe2\x80\x99ll be cancelling my #AmazonPrime membership unless @amazon cuts its bl\xe2\x80\xa6'",2639
2018-02-25 03:47:10,b'@N8tiveSFer @ProudResister @AppleTV @Google @amazon @RokuPlayer @NRA They have freedom of speech. And liberals have\xe2\x80\xa6 https://t.co/Qhx3u6xULB',56
2018-02-25 03:47:10,b'Corazon Eterno (always in my heart) by Caridad Svich https://t.co/6tY6pnihDi via @amazon',2396
2018-02-25 03:47:10,"b'@LaneWinree Also, I loved in The Shadow of the Moon. It\xe2\x80\x99s available to stream free on Amazon Prime. So, so, good! https://t.co/VTvDd4CsUL'",3122
2018-02-25 03:47:09,"b'RT @nurse4humans: #JeffBezosSaveOurKids I LOVE AMAZON, but I love my children a million times more, and will no patronize any company that\xe2\x80\xa6'",1315
2018-02-25 03:47:09,"b'Tanzanite and Diamond Ring, 10K White Gold, December Birthstone, Size 7 Sweet... https://t.co/ngi1pWzc7Z via @amazon'",1368
2018-02-25 03:47:09,"b""Jeff Bezos: Remove NRA from Amazon's Streaming Service &amp; Website https://t.co/Y9JlrqKs1r via @Change""",356
2018-02-25 03:47:09,b'RT @ProudResister: 20 brands have dumped the @NRA: \n\n@MetLife\n@symantec\n@LifeLock\n@BestWestern\n@Wyndham\n@Alamo\n@NationalPro\n@Enterprise\n@FN\xe2\x80\xa6',253
2018-02-25 03:47:09,b'RT @EroticaNation: Bipartisan tomfoolery that delivers laughs on every page. Topical and smart for the 21st century! https://t.co/NZdrA6wY5\xe2\x80\xa6',63797
2018-02-25 03:47:09,b'RT @SimonClaydon: @joncoopertweets @JeffBezos @amazon @NRA Here are the simple instructions on how to #boycottNRAmazon #BoycottAmazon #Boyc\xe2\x80\xa6',3288
2018-02-25 03:47:09,b'RT @TalbertSwan: \xe2\x9c\x8a\xf0\x9f\x8f\xbeRetweet after me \xe2\x80\x94 let\xe2\x80\x99s make this hashtag trend. Help convince @JeffBezos to do the right thing and cut @Amazon\xe2\x80\x99s ties\xe2\x80\xa6',96
2018-02-25 03:47:08,b'@amazon prime is a working mom\xe2\x80\x99s dream but I\xe2\x80\x99ll be happy to shop elsewhere until this change happens. #BoycottNRA\xe2\x80\xa6 https://t.co/d2h36KeMwv',35
2018-02-25 03:47:07,b'RT @williamlegate: Contact Amazon support in &lt;2 seconds to show your disapproval of them hosting NRA TV using this special link below. #Boy\xe2\x80\xa6',740
2018-02-25 03:47:07,"b'""Did that light your lamp?"" Callie asked me after she\'d kissed me. #YAlit\n""Yep,"" I answered. ""It\'s burning pretty b\xe2\x80\xa6 https://t.co/BWZwmHASao'",3136
2018-02-25 03:47:07,b'$15.99 - Best Price\nLEGO Technic Bash 42073 Building Kit (139 Piece)  https://t.co/aEw0Rq9wF3',163
2018-02-25 03:47:07,b'#DECEPTION \nBest selling Powell &amp; Afina series!\nhttps://t.co/L1MFCsBPyM #RRBC #Thriller #Terrorism',13971
2018-02-25 03:47:07,"b'RT @charlesmilander: Geely to buy $9B Daimler stake, report says     \xe2\x80\x93 Roadshow\nhttps://t.co/5yGfjVjVft from 0-100k followers, want to know\xe2\x80\xa6'",19
2018-02-25 03:47:07,b'RT @ProudResister: 20 brands have dumped the @NRA: \n\n@MetLife\n@symantec\n@LifeLock\n@BestWestern\n@Wyndham\n@Alamo\n@NationalPro\n@Enterprise\n@FN\xe2\x80\xa6',103
2018-02-25 03:47:06,"b""@joncoopertweets @JeffBezos @amazon Hey, @JeffBezos my cc expired, and guess what? I'm not reupping. See ya""",1607
2018-02-25 03:47:06,"b'RT @shannonrwatts: This @NRA spokesman, @NRATV host and conspiracy theorist is accusing the Parkland survivors of being a hoax. This is DIS\xe2\x80\xa6'",50
2018-02-25 03:47:06,b'https://t.co/KLfZRXpStg\nThe movie is here watch it today on #AmazonPrime \n#OUAT\n#movie\n#romance\n@jenni_James\xe2\x80\xa6 https://t.co/3Rmmav9DBk',56828
2018-02-25 03:47:05,b'RT @kwinoffeels_: Now available on :\n\nItunes - https://t.co/XxYxaf0eNM\nAmazon - https://t.co/gnaA3jMDBj\n\nYT Lyric video - https://t.co/zGFA\xe2\x80\xa6',948
2018-02-25 03:47:05,b'RT @SierraCelestial: #JeffBezosSaveOurKids @JeffBezos Please. Time is of the essence. My Prime membership and several orders I would like t\xe2\x80\xa6',165
2018-02-25 03:47:05,b'RT @RoadtripC: Seriously folks. Visiting the Biosphere2 was a very illuminating experience. Different ecosystems survive under a glass dome\xe2\x80\xa6',2614
2018-02-25 03:47:05,b'#ThingsToSayToStartAFight \n\nYou do not need Amazon. Amazon needs you.',131
2018-02-25 03:47:04,b'RT @LouLachat: @RyanDiew The time is long overdue break ties with the .@NRA now @amazon @JeffBezos #JeffBezosSaveOurKids \n\n#NRABloodMoney #\xe2\x80\xa6',21
2018-02-25 03:47:04,"b""RT @warrenleightTV: Has anyone heard back from @Amazon or @Apple or @FedEx?  No?\nAgain, this isn't going away. If they haven't heard us yet\xe2\x80\xa6""",1100
2018-02-25 03:47:03,"b'RT @volumesbooks: Just a friendly reminder that unlike Amazon, indie bookstores don\xe2\x80\x99t support the NRA.'",81
2018-02-25 03:47:03,b'@ProudResister @BarbieToes1 @NRA @MetLife @symantec @LifeLock @BestWestern @Wyndham @Alamo @NationalPro @Enterprise\xe2\x80\xa6 https://t.co/JjbN7DUYll',631
